file1,"cod_event_in;id_volcan;est;componente;id_evento_macro;cod_event;id_tecnica;fecha_pick;autor;t_p;t_s;c_p;c_s;inicio;snr;polar;fecha_cr;descripcion;label_event;amplitud;coda;frecuencia
841;99;FU2;Z;20171212_135004.462 ;FU2Z12-12-2017_13:49:59.520;1;2021-07-04 23:27:25.143 ;4Testing;2017-12-12T13:50:04.462Z;2017-12-12T13:50:04.032Z;0;0;0;-88487;c;0002-07-21T00:00:00Z;sin comentario;1;27.385;12-12-2017 13:50;1
842;99;FU2;Z;20171212_135004.462 ;FU2Z12-12-2017_13:49:12.561;1;2021-07-04 23:27:25.144 ;4Testing;2017-12-12T13:50:04.469Z;2017-12-12T13:50:04.069Z;0;0;0;-11984;c;0002-07-21T00:00:00Z;sin comentario;1;27.385;12-12-2017 13:49;1
843;99;FRE;Z;20171212_135018.338 ;FREZ12-12-2017_13:49:30.460;1;2021-07-04 23:27:25.145 ;4Testing;2017-12-12T13:50:18.338Z;2017-12-12T13:49:57.765Z;0;0;0;-31443;c;0002-07-21T00:00:00Z;sin comentario;1;30.461;12-12-2017 13:49;1
845;99;FRE;Z;20171212_135018.338 ;FREZ12-12-2017_13:49:42.560;1;2021-07-04 23:27:25.146 ;4Testing;2017-12-12T13:50:18.386Z;2017-12-12T13:49:57.753Z;0;0;0;-108072;c;0002-07-21T00:00:00Z;sin comentario;1;30.461;12-12-2017 13:49;1
846;99;SHG;Z;20171212_135018.338 ;SHGZ12-12-2017_13:49:42.940;1;2021-07-04 23:27:25.147 ;4Testing;2017-12-12T13:50:18.747Z;2017-12-12T13:49:39.851Z;0;0;0;-134919;c;0002-07-21T00:00:00Z;sin comentario;1;21.762;12-12-2017 13:49;1
847;99;NBL;Z;20171212_135059.136 ;NBLZ12-12-2017_13:50:24.409;1;2021-07-04 23:27:25.148 ;4Testing;2017-12-12T13:50:59.136Z;2017-12-12T13:50:28.922Z;0;0;0;-64263;c;0002-07-21T00:00:00Z;sin comentario;1;22.076;12-12-2017 13:50;1
848;99;FRE;Z;20171212_135125.439 ;FREZ12-12-2017_13:50:31.019;1;2021-07-04 23:27:25.149 ;4Testing;2017-12-12T13:51:25.439Z;2017-12-12T13:50:56.535Z;0;0;0;-14476;c;0002-07-21T00:00:00Z;sin comentario;1;31.185;12-12-2017 13:51;1
849;99;SHG;Z;20171212_135125.439 ;SHGZ12-12-2017_13:50:37.619;1;2021-07-04 23:27:25.150 ;4Testing;2017-12-12T13:51:26.138Z;2017-12-12T13:51:02.225Z;0;0;0;-53672;c;0002-07-21T00:00:00Z;sin comentario;1;29.929;12-12-2017 13:50;1
851;99;FU2;Z;20171212_135144.187 ;FU2Z12-12-2017_13:51:03.758;1;2021-07-04 23:27:25.151 ;4Testing;2017-12-12T13:51:44.187Z;2017-12-12T13:51:08.292Z;0;0;0;-15356;c;0002-07-21T00:00:00Z;sin comentario;1;73.502;12-12-2017 13:51;1
852;99;FU2;Z;20171212_135144.187 ;FU2Z12-12-2017_13:50:47.629;1;2021-07-04 23:27:25.152 ;4Testing;2017-12-12T13:51:44.189Z;2017-12-12T13:51:08.304Z;0;0;0;-16403;c;0002-07-21T00:00:00Z;sin comentario;1;59.799;12-12-2017 13:50;1
853;99;SHG;Z;20171212_135150.225 ;SHGZ12-12-2017_13:51:22.738;1;2021-07-04 23:27:25.153 ;4Testing;2017-12-12T13:51:50.225Z;2017-12-12T13:51:27.222Z;0;0;0;-70943;c;0002-07-21T00:00:00Z;sin comentario;1;21.284;12-12-2017 13:51;1
854;99;SHG;Z;20171212_135150.225 ;SHGZ12-12-2017_13:50:53.429;1;2021-07-04 23:27:25.154 ;4Testing;2017-12-12T13:51:50.239Z;2017-12-12T13:51:02.193Z;0;0;0;-12188;c;0002-07-21T00:00:00Z;sin comentario;1;29.929;12-12-2017 13:51;1
855;99;NBL;Z;20171212_135220.097 ;NBLZ12-12-2017_13:51:38.658;1;2021-07-04 23:27:25.154 ;4Testing;2017-12-12T13:52:20.097Z;2017-12-12T13:51:36.701Z;0;0;0;-43075;c;0002-07-21T00:00:00Z;sin comentario;1;41.288;12-12-2017 13:51;1
856;99;NBL;Z;20171212_135220.097 ;NBLZ12-12-2017_13:51:22.388;1;2021-07-04 23:27:25.155 ;4Testing;2017-12-12T13:52:20.099Z;2017-12-12T13:51:26.852Z;0;0;0;-40164;c;0002-07-21T00:00:00Z;sin comentario;1;22.682;12-12-2017 13:51;1
857;99;FRE;Z;20171212_135247.016 ;FREZ12-12-2017_13:52:15.797;1;2021-07-04 23:27:25.156 ;4Testing;2017-12-12T13:52:47.016Z;2017-12-12T13:52:49.976Z;0;0;0;3786;c;0002-07-21T00:00:00Z;sin comentario;1;86.012;12-12-2017 13:52;1
859;99;FRE;Z;20171212_135247.016 ;FREZ12-12-2017_13:52:03.217;1;2021-07-04 23:27:25.158 ;4Testing;2017-12-12T13:52:47.018Z;2017-12-12T13:52:49.998Z;0;0;0;73235;c;0002-07-21T00:00:00Z;sin comentario;1;86.012;12-12-2017 13:52;1
861;99;FRE;Z;20171212_135247.016 ;FREZ12-12-2017_13:52:44.747;1;2021-07-04 23:27:25.159 ;4Testing;2017-12-12T13:52:49.732Z;2017-12-12T13:52:49.972Z;0;0;0;18244;c;0002-07-21T00:00:00Z;sin comentario;1;86.012;12-12-2017 13:53;1
862;99;SHG;Z;20171212_135247.016 ;SHGZ12-12-2017_13:52:28.307;1;2021-07-04 23:27:25.160 ;4Testing;2017-12-12T13:52:50.004Z;2017-12-12T13:52:53.655Z;0;0;0;-114155;c;0002-07-21T00:00:00Z;sin comentario;1;3.696;12-12-2017 13:52;1
863;99;SHG;Z;20171212_135247.016 ;SHGZ12-12-2017_13:52:10.087;1;2021-07-04 23:27:25.161 ;4Testing;2017-12-12T13:52:50.007Z;2017-12-12T13:52:53.727Z;0;0;0;0.087585;c;0002-07-21T00:00:00Z;sin comentario;1;3.696;12-12-2017 13:52;1
864;99;FU2;Z;20171212_135304.483 ;FU2Z12-12-2017_13:52:52.266;1;2021-07-04 23:27:25.161 ;4Testing;2017-12-12T13:53:04.483Z;2017-12-12T13:53:04.023Z;0;0;0;-77387;c;0002-07-21T00:00:00Z;sin comentario;1;27.879;12-12-2017 13:53;1
866;99;SHG;Z;20171212_135321.117 ;SHGZ12-12-2017_13:52:45.026;1;2021-07-04 23:27:25.163 ;4Testing;2017-12-12T13:53:21.117Z;2017-12-12T13:52:53.613Z;0;0;0;-0.58427;c;0002-07-21T00:00:00Z;sin comentario;1;3.696;12-12-2017 13:53;1
867;99;FU2;Z;20171212_135353.235 ;FU2Z12-12-2017_13:53:29.816;1;2021-07-04 23:27:25.164 ;4Testing;2017-12-12T13:53:53.235Z;2017-12-12T13:54:03.996Z;0;0;0;17057;c;0002-07-21T00:00:00Z;sin comentario;1;61.851;12-12-2017 13:53;1
868;99;FU2;Z;20171212_135404.183 ;FU2Z12-12-2017_13:53:51.705;1;2021-07-04 23:27:25.165 ;4Testing;2017-12-12T13:54:04.183Z;2017-12-12T13:54:04.003Z;0;0;0;-34158;c;0002-07-21T00:00:00Z;sin comentario;1;92.989;12-12-2017 13:54;1
869;99;FU2;Z;20171212_135604.359 ;FU2Z12-12-2017_13:55:12.364;1;2021-07-04 23:27:25.165 ;4Testing;2017-12-12T13:56:04.359Z;2017-12-12T13:55:09.531Z;0;0;0;-15326;c;0002-07-21T00:00:00Z;sin comentario;1;106.561;12-12-2017 13:55;1
870;99;FU2;Z;20171212_135613.214 ;FU2Z12-12-2017_13:55:55.043;1;2021-07-04 23:27:25.166 ;4Testing;2017-12-12T13:56:13.214Z;2017-12-12T13:56:12.774Z;0;0;0;-53522;c;0002-07-21T00:00:00Z;sin comentario;1;59.209;12-12-2017 13:56;1
871;99;FU2;Z;20171212_135628.562 ;FU2Z12-12-2017_13:56:25.932;1;2021-07-04 23:27:25.167 ;4Testing;2017-12-12T13:56:28.562Z;2017-12-12T13:56:30.472Z;0;0;0;17792;c;0002-07-21T00:00:00Z;sin comentario;1;34.443;12-12-2017 13:56;1
872;99;NBL;Z;20171212_135643.863 ;NBLZ12-12-2017_13:56:33.612;1;2021-07-04 23:27:25.168 ;4Testing;2017-12-12T13:56:43.863Z;2017-12-12T13:57:12.447Z;0;0;0;82776;c;0002-07-21T00:00:00Z;sin comentario;1;29.279;12-12-2017 13:56;1
873;99;FU2;Z;20171212_135704.472 ;FU2Z12-12-2017_13:56:59.511;1;2021-07-04 23:27:25.169 ;4Testing;2017-12-12T13:57:04.472Z;2017-12-12T13:57:04.042Z;0;0;0;-61545;c;0002-07-21T00:00:00Z;sin comentario;1;22.563;12-12-2017 13:57;1
874;99;NBL;Z;20171212_135736.076 ;NBLZ12-12-2017_13:57:07.461;1;2021-07-04 23:27:25.169 ;4Testing;2017-12-12T13:57:36.076Z;2017-12-12T13:57:05.901Z;0;0;0;-1524;c;0002-07-21T00:00:00Z;sin comentario;1;72.928;12-12-2017 13:57;1
875;99;FU2;Z;20171212_135804.474 ;FU2Z12-12-2017_13:57:47.890;1;2021-07-04 23:27:25.170 ;4Testing;2017-12-12T13:58:04.474Z;2017-12-12T13:58:04.044Z;0;0;0;-37947;c;0002-07-21T00:00:00Z;sin comentario;1;55.331;12-12-2017 13:58;1
876;99;FU2;Z;20171212_135900.668 ;FU2Z12-12-2017_13:58:17.360;1;2021-07-04 23:27:25.171 ;4Testing;2017-12-12T13:59:00.668Z;2017-12-12T13:59:03.978Z;0;0;0;28451;c;0002-07-21T00:00:00Z;sin comentario;1;3.153;12-12-2017 13:58;1
877;99;FU2;Z;20171212_135900.668 ;FU2Z12-12-2017_13:58:43.579;1;2021-07-04 23:27:25.172 ;4Testing;2017-12-12T13:59:00.804Z;2017-12-12T13:59:03.975Z;0;0;0;0.4043;c;0002-07-21T00:00:00Z;sin comentario;1;3.153;12-12-2017 13:58;1
878;99;FU2;Z;20171212_135900.668 ;FU2Z12-12-2017_13:58:59.419;1;2021-07-04 23:27:25.173 ;4Testing;2017-12-12T13:59:04.392Z;2017-12-12T13:59:03.972Z;0;0;0;-22885;c;0002-07-21T00:00:00Z;sin comentario;1;3.153;12-12-2017 13:59;1
879;99;FU2;Z;20171212_140104.446 ;FU2Z12-12-2017_14:00:29.617;1;2021-07-04 23:27:25.174 ;4Testing;2017-12-12T14:01:04.446Z;2017-12-12T14:00:26.741Z;0;0;0;-15063;c;0002-07-21T00:00:00Z;sin comentario;1;82.069;12-12-2017 14:00;1
880;99;FU2;Z;20171212_140208.792 ;FU2Z12-12-2017_14:02:03.825;1;2021-07-04 23:27:25.174 ;4Testing;2017-12-12T14:02:08.792Z;2017-12-12T14:02:08.302Z;0;0;0;-78765;c;0002-07-21T00:00:00Z;sin comentario;1;16.461;12-12-2017 14:02;1
881;99;FU2;Z;20171212_140302.608 ;FU2Z12-12-2017_14:02:17.115;1;2021-07-04 23:27:25.175 ;4Testing;2017-12-12T14:03:02.608Z;2017-12-12T14:02:18.311Z;0;0;0;-72676;c;0002-07-21T00:00:00Z;sin comentario;1;61.735;12-12-2017 14:02;1
882;99;FU2;Z;20171212_140339.682 ;FU2Z12-12-2017_14:03:34.714;1;2021-07-04 23:27:25.175 ;4Testing;2017-12-12T14:03:39.682Z;2017-12-12T14:03:39.242Z;0;0;0;-30889;c;0002-07-21T00:00:00Z;sin comentario;1;46.608;12-12-2017 14:03;1
883;99;FU2;Z;20171212_140413.544 ;FU2Z12-12-2017_14:03:55.053;1;2021-07-04 23:27:25.176 ;4Testing;2017-12-12T14:04:13.544Z;2017-12-12T14:04:17.065Z;0;0;0;-109289;c;0002-07-21T00:00:00Z;sin comentario;1;22.211;12-12-2017 14:04;1
884;99;NBL;Z;20171212_140648.632 ;NBLZ12-12-2017_14:06:43.720;1;2021-07-04 23:27:25.177 ;4Testing;2017-12-12T14:06:48.632Z;2017-12-12T14:07:04.434Z;0;0;0;-27756;c;0002-07-21T00:00:00Z;sin comentario;1;39.332;12-12-2017 14:06;1
885;99;FU2;Z;20171212_140648.632 ;FU2Z12-12-2017_14:06:46.730;1;2021-07-04 23:27:25.178 ;4Testing;2017-12-12T14:06:51.702Z;2017-12-12T14:07:34.758Z;0;0;0;-15593;c;0002-07-21T00:00:00Z;sin comentario;1;29.866;12-12-2017 14:06;1
886;99;FU2;Z;20171212_140648.632 ;FU2Z12-12-2017_14:06:11.880;1;2021-07-04 23:27:25.178 ;4Testing;2017-12-12T14:06:51.707Z;2017-12-12T14:06:51.257Z;0;0;0;-25104;c;0002-07-21T00:00:00Z;sin comentario;1;27.551;12-12-2017 14:06;1
887;99;FU2;Z;20171212_140648.632 ;FU2Z12-12-2017_14:05:55.041;1;2021-07-04 23:27:25.179 ;4Testing;2017-12-12T14:06:51.709Z;2017-12-12T14:05:53.081Z;0;0;0;-69816;c;0002-07-21T00:00:00Z;sin comentario;1;82.386;12-12-2017 14:06;1
888;99;FU2;Z;20171212_140743.753 ;FU2Z12-12-2017_14:07:30.219;1;2021-07-04 23:27:25.180 ;4Testing;2017-12-12T14:07:43.753Z;2017-12-12T14:07:34.732Z;0;0;0;-0.78373;c;0002-07-21T00:00:00Z;sin comentario;1;66.384;12-12-2017 14:07;1
889;99;NBL;Z;20171212_140753.749 ;NBLZ12-12-2017_14:06:59.949;1;2021-07-04 23:27:25.181 ;4Testing;2017-12-12T14:07:53.749Z;2017-12-12T14:07:00.061Z;0;0;0;65411;c;0002-07-21T00:00:00Z;sin comentario;1;31.455;12-12-2017 14:07;1
890;99;FU2;Z;20171212_140813.194 ;FU2Z12-12-2017_14:07:52.098;1;2021-07-04 23:27:25.182 ;4Testing;2017-12-12T14:08:13.194Z;2017-12-12T14:07:53.261Z;0;0;0;-18725;c;0002-07-21T00:00:00Z;sin comentario;1;4.962;12-12-2017 14:08;1
891;99;FU2;Z;20171212_140917.732 ;FU2Z12-12-2017_14:09:12.757;1;2021-07-04 23:27:25.182 ;4Testing;2017-12-12T14:09:17.732Z;2017-12-12T14:09:17.302Z;0;0;0;-13445;c;0002-07-21T00:00:00Z;sin comentario;1;73.241;12-12-2017 14:09;1
892;99;FU2;Z;20171212_141117.495 ;FU2Z12-12-2017_14:10:52.605;1;2021-07-04 23:27:25.183 ;4Testing;2017-12-12T14:11:17.495Z;2017-12-12T14:10:49.261Z;0;0;0;-16031;c;0002-07-21T00:00:00Z;sin comentario;1;78.426;12-12-2017 14:11;1
893;99;NBL;Z;20171212_141140.493 ;NBLZ12-12-2017_14:11:27.964;1;2021-07-04 23:27:25.184 ;4Testing;2017-12-12T14:11:40.493Z;2017-12-12T14:11:47.594Z;0;0;0;11875;c;0002-07-21T00:00:00Z;sin comentario;1;52.018;12-12-2017 14:12;1
894;99;FU2;Z;20171212_141304.442 ;FU2Z12-12-2017_14:12:59.452;1;2021-07-04 23:27:25.185 ;4Testing;2017-12-12T14:13:04.442Z;2017-12-12T14:13:04.002Z;0;0;0;-50843;c;0002-07-21T00:00:00Z;sin comentario;1;6.034;12-12-2017 14:13;1
895;99;FU2;Z;20171212_141421.473 ;FU2Z12-12-2017_14:14:12.051;1;2021-07-04 23:27:25.186 ;4Testing;2017-12-12T14:14:21.473Z;2017-12-12T14:14:38.825Z;0;0;0;0.28516;c;0002-07-21T00:00:00Z;sin comentario;1;21.338;12-12-2017 14:14;1
896;99;FU2;Z;20171212_141622.002 ;FU2Z12-12-2017_14:16:17.008;1;2021-07-04 23:27:25.187 ;4Testing;2017-12-12T14:16:22.002Z;2017-12-12T14:16:21.562Z;0;0;0;-26446;c;0002-07-21T00:00:00Z;sin comentario;1;71.733;12-12-2017 14:16;1
898;99;NBL;Z;20171212_141630.682 ;NBLZ12-12-2017_14:16:28.628;1;2021-07-04 23:27:25.188 ;4Testing;2017-12-12T14:16:30.682Z;2017-12-12T14:16:33.252Z;0;0;0;26722;c;0002-07-21T00:00:00Z;sin comentario;1;27.135;12-12-2017 14:16;1
899;99;FU2;Z;20171212_141719.528 ;FU2Z12-12-2017_14:16:30.078;1;2021-07-04 23:27:25.189 ;4Testing;2017-12-12T14:17:19.528Z;2017-12-12T14:16:38.952Z;0;0;0;-32529;c;0002-07-21T00:00:00Z;sin comentario;1;27.565;12-12-2017 14:16;1
900;99;FU2;Z;20171212_141848.743 ;FU2Z12-12-2017_14:18:39.296;1;2021-07-04 23:27:25.190 ;4Testing;2017-12-12T14:18:48.743Z;2017-12-12T14:18:48.313Z;0;0;0;-21202;c;0002-07-21T00:00:00Z;sin comentario;1;5.23;12-12-2017 14:18;1
901;99;FU2;Z;20171212_141848.743 ;FU2Z12-12-2017_14:17:55.036;1;2021-07-04 23:27:25.191 ;4Testing;2017-12-12T14:18:48.749Z;2017-12-12T14:18:48.319Z;0;0;0;-39704;c;0002-07-21T00:00:00Z;sin comentario;1;19.922;12-12-2017 14:18;1
902;99;FU2;Z;20171212_141936.372 ;FU2Z12-12-2017_14:19:34.594;1;2021-07-04 23:27:25.192 ;4Testing;2017-12-12T14:19:36.372Z;2017-12-12T14:19:39.162Z;0;0;0;15519;c;0002-07-21T00:00:00Z;sin comentario;1;61.104;12-12-2017 14:19;1
903;99;FU2;Z;20171212_141936.372 ;FU2Z12-12-2017_14:19:17.335;1;2021-07-04 23:27:25.192 ;4Testing;2017-12-12T14:19:36.374Z;2017-12-12T14:19:39.164Z;0;0;0;41357;c;0002-07-21T00:00:00Z;sin comentario;1;61.104;12-12-2017 14:19;1
904;99;FU2;Z;20171212_142026.604 ;FU2Z12-12-2017_14:20:08.034;1;2021-07-04 23:27:25.193 ;4Testing;2017-12-12T14:20:26.604Z;2017-12-12T14:20:30.065Z;0;0;0;-22393;c;0002-07-21T00:00:00Z;sin comentario;1;37.934;12-12-2017 14:20;1
905;99;FU2;Z;20171212_142026.604 ;FU2Z12-12-2017_14:20:25.503;1;2021-07-04 23:27:25.194 ;4Testing;2017-12-12T14:20:26.662Z;2017-12-12T14:20:30.062Z;0;0;0;-42214;c;0002-07-21T00:00:00Z;sin comentario;1;37.934;12-12-2017 14:20;1
906;99;NBL;Z;20171212_142034.216 ;NBLZ12-12-2017_14:20:00.574;1;2021-07-04 23:27:25.195 ;4Testing;2017-12-12T14:20:34.216Z;2017-12-12T14:20:00.722Z;0;0;0;-73241;c;0002-07-21T00:00:00Z;sin comentario;1;17.191;12-12-2017 14:20;1
907;99;FU2;Z;20171212_142212.713 ;FU2Z12-12-2017_14:22:03.322;1;2021-07-04 23:27:25.196 ;4Testing;2017-12-12T14:22:12.713Z;2017-12-12T14:22:12.283Z;0;0;0;-0.46418;c;0002-07-21T00:00:00Z;sin comentario;1;102.722;12-12-2017 14:22;1
908;99;FU2;Z;20171212_142212.713 ;FU2Z12-12-2017_14:21:35.082;1;2021-07-04 23:27:25.196 ;4Testing;2017-12-12T14:22:12.716Z;2017-12-12T14:22:12.276Z;0;0;0;-12589;c;0002-07-21T00:00:00Z;sin comentario;1;125.364;12-12-2017 14:21;1
909;99;NBL;Z;20171212_142350.784 ;NBLZ12-12-2017_14:23:29.520;1;2021-07-04 23:27:25.197 ;4Testing;2017-12-12T14:23:50.784Z;2017-12-12T14:23:33.942Z;0;0;0;-6615;c;0002-07-21T00:00:00Z;sin comentario;1;21.758;12-12-2017 14:23;1
910;99;FU2;Z;20171212_142359.442 ;FU2Z12-12-2017_14:23:54.749;1;2021-07-04 23:27:25.198 ;4Testing;2017-12-12T14:23:59.442Z;2017-12-12T14:23:59.292Z;0;0;0;-101487;c;0002-07-21T00:00:00Z;sin comentario;1;51.156;12-12-2017 14:24;1
911;99;FU2;Z;20171212_142359.442 ;FU2Z12-12-2017_14:23:33.350;1;2021-07-04 23:27:25.199 ;4Testing;2017-12-12T14:23:59.445Z;2017-12-12T14:23:59.305Z;0;0;0;-104859;c;0002-07-21T00:00:00Z;sin comentario;1;51.156;12-12-2017 14:23;1
912;99;FU2;Z;20171212_142359.442 ;FU2Z12-12-2017_14:23:11.940;1;2021-07-04 23:27:25.200 ;4Testing;2017-12-12T14:23:59.448Z;2017-12-12T14:23:59.308Z;0;0;0;-65113;c;0002-07-21T00:00:00Z;sin comentario;1;65.167;12-12-2017 14:23;1
913;99;FU2;Z;20171212_142534.642 ;FU2Z12-12-2017_14:25:29.637;1;2021-07-04 23:27:25.200 ;4Testing;2017-12-12T14:25:34.642Z;2017-12-12T14:25:34.222Z;0;0;0;-50334;c;0002-07-21T00:00:00Z;sin comentario;1;46.896;12-12-2017 14:25;1
914;99;FU2;Z;20171212_142644.464 ;FU2Z12-12-2017_14:26:26.106;1;2021-07-04 23:27:25.201 ;4Testing;2017-12-12T14:26:44.464Z;2017-12-12T14:26:27.251Z;0;0;0;-24967;c;0002-07-21T00:00:00Z;sin comentario;1;5.579;12-12-2017 14:26;1
915;99;FU2;Z;20171212_142644.464 ;FU2Z12-12-2017_14:26:08.377;1;2021-07-04 23:27:25.202 ;4Testing;2017-12-12T14:26:44.467Z;2017-12-12T14:26:17.333Z;0;0;0;-39376;c;0002-07-21T00:00:00Z;sin comentario;1;35.048;12-12-2017 14:26;1
916;99;FU2;Z;20171212_142644.464 ;FU2Z12-12-2017_14:25:55.037;1;2021-07-04 23:27:25.203 ;4Testing;2017-12-12T14:26:44.468Z;2017-12-12T14:25:52.921Z;0;0;0;-10002;c;0002-07-21T00:00:00Z;sin comentario;1;82.544;12-12-2017 14:26;1
917;99;NBL;Z;20171212_142654.828 ;NBLZ12-12-2017_14:26:09.707;1;2021-07-04 23:27:25.204 ;4Testing;2017-12-12T14:26:54.828Z;2017-12-12T14:26:13.042Z;0;0;0;-0.32146;c;0002-07-21T00:00:00Z;sin comentario;1;2.567;12-12-2017 14:26;1
918;99;FU2;Z;20171212_142740.688 ;FU2Z12-12-2017_14:26:55.096;1;2021-07-04 23:27:25.204 ;4Testing;2017-12-12T14:27:40.688Z;2017-12-12T14:27:43.898Z;0;0;0;-0.94604;c;0002-07-21T00:00:00Z;sin comentario;1;28.337;12-12-2017 14:27;1
919;99;FU2;Z;20171212_142804.422 ;FU2Z12-12-2017_14:27:59.544;1;2021-07-04 23:27:25.205 ;4Testing;2017-12-12T14:28:04.422Z;2017-12-12T14:28:52.039Z;0;0;0;-66526;c;0002-07-21T00:00:00Z;sin comentario;1;52.656;12-12-2017 14:28;1
920;99;FU2;Z;20171212_142921.388 ;FU2Z12-12-2017_14:28:38.794;1;2021-07-04 23:27:25.206 ;4Testing;2017-12-12T14:29:21.388Z;2017-12-12T14:28:52.024Z;0;0;0;-68487;c;0002-07-21T00:00:00Z;sin comentario;1;84.502;12-12-2017 14:28;1
921;99;FU2;Z;20171212_142921.388 ;FU2Z12-12-2017_14:29:17.323;1;2021-07-04 23:27:25.206 ;4Testing;2017-12-12T14:29:22.262Z;2017-12-12T14:29:21.812Z;0;0;0;-18743;c;0002-07-21T00:00:00Z;sin comentario;1;46.198;12-12-2017 14:29;1
922;99;FU2;Z;20171212_143104.478 ;FU2Z12-12-2017_14:30:16.022;1;2021-07-04 23:27:25.207 ;4Testing;2017-12-12T14:31:04.478Z;2017-12-12T14:30:13.221Z;0;0;0;-0.76114;c;0002-07-21T00:00:00Z;sin comentario;1;115.159;12-12-2017 14:30;1
923;99;FU2;Z;20171212_143240.013 ;FU2Z12-12-2017_14:32:30.079;1;2021-07-04 23:27:25.208 ;4Testing;2017-12-12T14:32:40.013Z;2017-12-12T14:32:42.883Z;0;0;0;-60116;c;0002-07-21T00:00:00Z;sin comentario;1;24.504;12-12-2017 14:32;1
924;99;FU2;Z;20171212_143420.026 ;FU2Z12-12-2017_14:33:48.288;1;2021-07-04 23:27:25.209 ;4Testing;2017-12-12T14:34:20.026Z;2017-12-12T14:33:49.461Z;0;0;0;-3623;c;0002-07-21T00:00:00Z;sin comentario;1;87.407;12-12-2017 14:33;1
925;99;FU2;Z;20171212_143539.005 ;FU2Z12-12-2017_14:35:16.396;1;2021-07-04 23:27:25.210 ;4Testing;2017-12-12T14:35:39.005Z;2017-12-12T14:35:38.575Z;0;0;0;-26803;c;0002-07-21T00:00:00Z;sin comentario;1;63.554;12-12-2017 14:35;1
926;99;FU2;Z;20171212_143539.005 ;FU2Z12-12-2017_14:34:55.016;1;2021-07-04 23:27:25.210 ;4Testing;2017-12-12T14:35:39.008Z;2017-12-12T14:35:38.578Z;0;0;0;-31384;c;0002-07-21T00:00:00Z;sin comentario;1;79.218;12-12-2017 14:35;1
927;99;FU2;Z;20171212_143647.889 ;FU2Z12-12-2017_14:35:51.025;1;2021-07-04 23:27:25.211 ;4Testing;2017-12-12T14:36:47.889Z;2017-12-12T14:36:21.786Z;0;0;0;35232;c;0002-07-21T00:00:00Z;sin comentario;1;28.834;12-12-2017 14:36;1
928;99;FU2;Z;20171212_143839.472 ;FU2Z12-12-2017_14:38:34.452;1;2021-07-04 23:27:25.213 ;4Testing;2017-12-12T14:38:39.472Z;2017-12-12T14:38:39.022Z;0;0;0;-13697;c;0002-07-21T00:00:00Z;sin comentario;1;41.145;12-12-2017 14:38;1
929;99;FU2;Z;20171212_144049.782 ;FU2Z12-12-2017_14:40:47.199;1;2021-07-04 23:27:25.213 ;4Testing;2017-12-12T14:40:49.782Z;2017-12-12T14:40:44.141Z;0;0;0;-0.80806;c;0002-07-21T00:00:00Z;sin comentario;1;111.786;12-12-2017 14:40;1
930;99;FU2;Z;20171212_144302.652 ;FU2Z12-12-2017_14:42:59.457;1;2021-07-04 23:27:25.214 ;4Testing;2017-12-12T14:43:02.652Z;2017-12-12T14:43:04.052Z;0;0;0;-44723;c;0002-07-21T00:00:00Z;sin comentario;1;31.915;12-12-2017 14:43;1
931;99;FU2;Z;20171212_144317.698 ;FU2Z12-12-2017_14:42:34.687;1;2021-07-04 23:27:25.214 ;4Testing;2017-12-12T14:43:17.698Z;2017-12-12T14:43:04.056Z;0;0;0;-0.93237;c;0002-07-21T00:00:00Z;sin comentario;1;38.747;12-12-2017 14:42;1
933;99;FU2;Z;20171212_144530.722 ;FU2Z12-12-2017_14:45:25.694;1;2021-07-04 23:27:25.217 ;4Testing;2017-12-12T14:45:30.722Z;2017-12-12T14:45:30.292Z;0;0;0;-79754;c;0002-07-21T00:00:00Z;sin comentario;1;40.213;12-12-2017 14:45;1
934;99;FU2;Z;20171212_144530.722 ;FU2Z12-12-2017_14:45:03.724;1;2021-07-04 23:27:25.218 ;4Testing;2017-12-12T14:45:30.725Z;2017-12-12T14:45:30.275Z;0;0;0;-36433;c;0002-07-21T00:00:00Z;sin comentario;1;45.648;12-12-2017 14:45;1
935;99;FU2;Z;20171212_144720.206 ;FU2Z12-12-2017_14:46:52.542;1;2021-07-04 23:27:25.218 ;4Testing;2017-12-12T14:47:20.206Z;2017-12-12T14:47:21.446Z;0;0;0;-243431;c;0002-07-21T00:00:00Z;sin comentario;1;5.901;12-12-2017 14:47;1
936;99;FU2;Z;20171212_144720.206 ;FU2Z12-12-2017_14:47:16.841;1;2021-07-04 23:27:25.219 ;4Testing;2017-12-12T14:47:20.262Z;2017-12-12T14:47:21.442Z;0;0;0;-38759;c;0002-07-21T00:00:00Z;sin comentario;1;34.813;12-12-2017 14:47;1
937;99;NBL;Z;20171212_144821.903 ;NBLZ12-12-2017_14:48:08.280;1;2021-07-04 23:27:25.220 ;4Testing;2017-12-12T14:48:21.903Z;2017-12-12T14:48:12.822Z;0;0;0;-37343;c;0002-07-21T00:00:00Z;sin comentario;1;21.396;12-12-2017 14:48;1
938;99;FU2;Z;20171212_144831.239 ;FU2Z12-12-2017_14:47:34.491;1;2021-07-04 23:27:25.221 ;4Testing;2017-12-12T14:48:31.239Z;2017-12-12T14:47:39.122Z;0;0;0;-29241;c;0002-07-21T00:00:00Z;sin comentario;1;21.835;12-12-2017 14:47;1
